semester;date;price;bedrooms;bathrooms;sqft_living;sqft_lot;floors;waterfront;view;condition;grade;sqft_above;sqft_basement;yr_built;yr_renovated;zipcode;lat;long;sqft_living15;sqft_lot15
2;20150121T000000;452000;2;1;980;5000;1;0;0;3;6;980;0;1904;0;98107;476.744;-122.369;1270;4500
2;20150121T000000;334000;3;1.75;1400;7405;1;0;0;3;7;1400;0;1961;0;98133;477.569;-122.334;1820;7440
;;;;;;;;;;;;;;;;;;;;
2;20150121T000000;152000;3;1.75;1070;7754;1;0;0;3;6;1070;0;1953;0;98146;475.079;-122.344;950;7740
2;20150121T000000;350000;3;2.25;1860;8378;2;0;0;3;7;1860;0;1995;0;98038;473.875;-122.032;1870;8378
2;20150121T000000;120000;3;1;1150;8924;1;0;0;3;6;1150;0;1943;0;98030;473.865;-122.217;1492;8924
2;20150121T000000;220000;3;1.75;1720;7587;1;0;0;4;7;1140;580;1981;0;98092;473.175;-122.182;1120;7287
2;20150121T000000;621500;3;1.75;2570;39634;2;0;0;3;8;2570;0;1984;0;98075;47.596;-122.08;2990;39634
2;20150121T000000;455000;3;1.75;890;3800;1.5;0;0;3;7;750;140;1926;0;98115;476.803;-122.291;1280;3800
2;20150121T000000;245000;3;2.25;1530;12000;1;0;0;3;7;1070;460;1979;0;98023;472.715;-122.338;2140;13636
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
2;20150121T000000;340000;3;1.75;2230;10403;1;0;0;3;8;1630;600;1968;0;98198;474.092;-122.295;1730;9450
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
2;20150121T000000;319000;3;1.5;2010;10100;1;0;0;4;7;1110;900;1964;0;98168;474.738;-122.266;1900;10100
2;20150121T000000;272000;1;0.75;1040;6034;1;0;1;3;7;580;460;1991;0;98178;475.078;-122.251;1560;5650
2;20150121T000000;205000;3;2.5;1600;7295;2;0;0;2;7;1600;0;1993;0;98042;473.904;-122.165;1410;9000
;;;;;;;;;;;;;;;;;;;;
2;20150121T000000;315000;2;1;970;18557;1;0;0;3;6;970;0;1939;0;98146;475.116;-122.37;1150;7200
2;20150121T000000;140000;2;1;1080;6052;1;0;0;5;6;1080;0;1908;0;98030;473.857;-122.215;1810;7830
2;20150121T000000;585000;3;2.5;2330;33750;2;0;0;3;9;2330;0;1983;2001;98045;474.787;-121.723;2270;35000
2;20150121T000000;464550;3;1.5;1690;10500;1;0;0;4;7;1690;0;1967;0;98033;477.018;-122.165;1570;10500
;;;;;;;;;;;;;;;;;;;;
2;20150121T000000;464000;3;2;1630;6550;1;0;0;5;7;850;780;1912;0;98126;475.452;-122.379;1440;6550
;;;;;;;;;;;;;;;;;;;;
2;20150121T000000;222500;3;2;1450;9044;2;0;0;3;7;1450;0;1990;0;98022;471.955;-121.987;1450;9044
2;20150121T000000;795000;3;2.75;1820;7517;1;0;0;3;9;1820;0;1997;0;98116;475.705;-122.406;2540;8035
;;;;;;;;;;;;;;;;;;;;
2;20150121T000000;1,29E+09;3;2.5;3240;12625;2;0;0;3;11;3240;0;1987;0;98040;475.327;-122.232;3470;12331
;;;;;;;;;;;;;;;;;;;;
2;20150121T000000;212000;2;1;1070;7386;1;0;0;3;6;1070;0;1949;0;98108;475.434;-122.298;1330;6351
;;;;;;;;;;;;;;;;;;;;
2;20150121T000000;419000;3;2.25;1760;16418;1;0;0;3;7;1190;570;1990;0;98053;476.525;-121.985;2260;20747
;;;;;;;;;;;;;;;;;;;;
2;20150121T000000;885000;3;2.25;2940;6500;3;0;0;3;9;2940;0;2014;0;98136;475.482;-122.388;1680;6500
;;;;;;;;;;;;;;;;;;;;
2;20150121T000000;730000;3;2.5;1860;1290;2;0;0;3;9;1240;620;2010;0;98122;476.179;-122.301;1710;1525
2;20150121T000000;541000;3;1.75;1630;1166;2;0;0;3;8;1020;610;2013;0;98107;476.646;-122.367;1420;1670
2;20150121T000000;1,31E+09;3;3.25;4030;6300;2;0;0;3;10;3630;400;2006;0;98105;476.664;-122.276;1660;6300
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
2;20150121T000000;427000;3;2.5;3192;5653;2;0;0;3;8;3192;0;2014;0;98023;472.956;-122.35;3000;5134
2;20150122T000000;345000;3;1;1250;7210;1;0;0;4;7;1250;0;1964;0;98008;476.329;-122.121;1530;8800
;;;;;;;;;;;;;;;;;;;;
2;20150122T000000;780000;3;2.5;2610;7567;2;0;0;3;9;2610;0;1997;0;98052;476.654;-122.137;2610;8458
2;20150122T000000;157500;2;1;670;4500;1;0;0;3;5;670;0;1905;0;98108;475.271;-122.326;1210;4500
;;;;;;;;;;;;;;;;;;;;
2;20150122T000000;325000;3;1.75;2080;6554;1;0;0;3;7;1040;1040;1950;0;98118;475.135;-122.257;1230;5650
2;20150122T000000;333000;3;1;950;5214;1;0;0;3;7;830;120;1944;0;98126;475.362;-122.379;1490;7636
;;;;;;;;;;;;;;;;;;;;
2;20150122T000000;225000;3;2;1610;8400;1;0;0;3;8;1610;0;1990;0;98022;471.958;-122.009;1930;8459
2;20150122T000000;170000;2;1;1240;9900;1;0;0;3;7;940;300;1950;0;98168;474.862;-122.326;1050;9375
;;;;;;;;;;;;;;;;;;;;
2;20150122T000000;367500;2;2;1030;600;2;0;0;3;8;680;350;2004;0;98116;475.788;-122.41;1120;1267
2;20150122T000000;507200;3;3.5;1630;1329;2;0;0;3;9;1360;270;2000;0;98122;476.159;-122.306;1580;1319
;;;;;;;;;;;;;;;;;;;;
2;20150122T000000;1,20E+09;3;3;2350;1620;2;0;0;3;9;1560;790;2001;0;98112;476.308;-122.279;2000;4380
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
2;20150122T000000;400000;2;1;920;5120;1;0;0;5;7;920;0;1952;0;98136;475.569;-122.394;1190;5120
2;20150122T000000;263500;3;1.75;1610;14000;1;0;0;4;7;1050;560;1977;0;98010;473.429;-122.036;1550;10080
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
2;20150122T000000;422250;3;1.75;1650;7145;2;0;0;5;8;1300;350;1977;0;98155;477.733;-122.324;1760;7206
;;;;;;;;;;;;;;;;;;;;
2;20150122T000000;260250;3;1.75;1490;8357;1;0;0;4;7;1490;0;1993;0;98038;473.473;-122.037;1490;7376
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
2;20150122T000000;781000;3;2.5;2070;4463;1.5;0;0;5;8;1780;290;1931;0;98115;476.853;-122.305;2070;5000
2;20150122T000000;372000;3;1;2298;10140;1;0;0;3;7;2298;0;1969;0;98052;476.909;-122.083;2580;24724
2;20150122T000000;275000;2;2.5;1340;5995;2;0;0;3;7;1340;0;1989;0;98028;477.366;-122.233;1540;6616
;;;;;;;;;;;;;;;;;;;;
2;20150122T000000;320000;3;1.5;1400;9087;1;0;0;3;7;1400;0;1954;0;98133;477.711;-122.34;1490;8380
2;20150122T000000;577000;3;2.25;2370;7878;2;0;0;3;8;2370;0;1985;0;98034;477.281;-122.168;1870;7766
2;20150122T000000;490000;1;1;850;8050;1;0;0;2;6;850;0;1906;0;98118;475.427;-122.288;1590;5180
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
2;20150122T000000;650000;2;1.75;1450;4000;1.5;0;0;4;7;1350;100;1903;0;98105;476.571;-122.326;1310;4000
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
2;20150122T000000;699999;3;0.75;1240;4000;1;0;0;4;7;1240;0;1968;0;98112;476.239;-122.297;1460;4000
2;20150122T000000;370000;3;2.5;1070;1219;2;0;0;3;7;720;350;2004;0;98116;475.618;-122.384;1070;1254
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
2;20150123T000000;550000;3;1;1520;2500;1.5;0;0;3;8;1520;0;1912;0;98109;476.347;-122.352;1880;3600
2;20150123T000000;250000;3;1.5;2840;10182;1;0;0;3;8;1510;1330;1951;0;98056;47.524;-122.2;2210;9669
2;20150123T000000;429500;3;2.75;1650;7272;1;0;0;4;7;1230;420;1972;0;98034;477.232;-122.174;1770;7272
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
2;20150123T000000;418500;2;1;790;5800;1;0;0;3;6;790;0;1943;0;98117;476.973;-122.36;1460;5800
2;20150123T000000;478000;3;2.25;1570;9500;1;0;0;4;7;1070;500;1977;0;98033;476.843;-122.185;2250;9583
2;20150123T000000;580000;3;1.75;1460;2800;2;0;0;3;7;1460;0;1928;0;98117;476.779;-122.371;1220;4062
2;20150123T000000;227064;3;1.5;1570;10824;2;0;0;3;7;1570;0;1908;0;98118;47.54;-122.275;1530;8125
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
2;20150123T000000;243500;2;1;900;5016;1;0;0;3;6;900;0;1948;0;98118;47.542;-122.282;1420;5184
2;20150123T000000;410000;3;1.75;1440;8560;1;0;0;4;7;1440;0;1979;0;98034;477.296;-122.232;1460;7560
2;20150123T000000;259950;3;1;1460;5825;1;0;0;5;5;1260;200;1942;0;98056;474.958;-122.191;1150;5926
2;20150123T000000;200000;2;1;1010;7200;1;0;0;3;6;1010;0;1956;0;98166;474.815;-122.339;1290;9000
;;;;;;;;;;;;;;;;;;;;
2;20150123T000000;239975;3;2.5;1820;7242;1;0;0;3;7;1220;600;1959;0;98188;474.318;-122.292;1350;8214
;;;;;;;;;;;;;;;;;;;;
2;20150123T000000;509990;3;2;1440;4859;2;0;0;2;6;1440;0;1921;0;98118;475.503;-122.285;1360;4558
2;20150123T000000;510000;3;2;1850;9600;1;0;0;3;7;1850;0;1968;1998;98011;477.671;-122.225;1770;9600
;;;;;;;;;;;;;;;;;;;;
2;20150123T000000;625000;3;1.75;1780;4500;1;0;0;4;7;920;860;1922;0;98117;476.827;-122.362;1360;4000
2;20150123T000000;563250;3;1.75;1370;2800;1;0;0;5;7;800;570;1982;0;98122;476.157;-122.291;2270;3773
2;20150123T000000;264500;3;1.75;1650;16200;1;0;0;3;7;1650;0;1976;0;98031;473.926;-122.168;1650;8680
;;;;;;;;;;;;;;;;;;;;
2;20150123T000000;563225;3;1;2460;4000;1.5;0;0;4;7;1370;1090;1918;0;98112;476.268;-122.297;1680;4000
2;20150123T000000;299500;3;1;1380;10875;1;0;0;3;7;1380;0;1977;0;98045;474.653;-121.745;1040;10875
2;20150123T000000;480000;3;2.25;1950;8892;2;0;0;3;8;1950;0;1983;0;98052;477.213;-122.11;1900;8750
;;;;;;;;;;;;;;;;;;;;
2;20150123T000000;600000;3;1;970;4800;1;0;0;3;6;970;0;1950;0;98112;476.212;-122.298;1500;2042
2;20150123T000000;290000;2;1;1250;12507;1;0;0;5;7;1250;0;1958;0;98056;474.972;-122.176;1250;12498
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
2;20150123T000000;615000;3;1.75;2110;56192;1;0;0;3;7;1480;630;1978;0;98072;477.701;-122.138;2570;46609
2;20150123T000000;162500;3;1.5;1390;7417;1;0;0;3;7;1390;0;1967;0;98001;473.369;-122.275;1390;7665
2;20150123T000000;225000;3;1;1120;8407;1;0;0;5;6;1120;0;1987;0;98022;472.051;-122.006;1250;8658
2;20150123T000000;625000;3;2.5;2010;3200;2;0;0;3;9;2010;0;2009;0;98027;475.463;-122.015;2250;3200
2;20150123T000000;480000;2;1;710;4800;1;0;0;2;6;710;0;1950;0;98112;476.212;-122.298;1480;1721
2;20150123T000000;250000;3;2.5;1750;6351;2;0;0;3;7;1750;0;2012;0;98001;472.589;-122.256;1398;6092
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
2;20150123T000000;950000;2;2.25;2200;2043;2;0;0;3;9;1760;440;2007;0;98004;476.213;-122.2;2020;1957
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
2;20150124T000000;900000;3;3;2990;30869;2;0;0;3;10;2990;0;1951;2003;98155;477.602;-122.278;1750;15802
;;;;;;;;;;;;;;;;;;;;
2;20150124T000000;615000;3;2.25;1870;4894;2;0;0;4;8;1750;120;1992;0;98033;476.943;-122.19;1920;5988
2;20150125T000000;550000;3;2.5;2140;10136;1;0;0;3;8;1320;820;1958;0;98006;475.602;-122.184;1980;11200
2;20150125T000000;575000;3;2.5;1760;2320;2;0;2;3;8;1760;0;1994;0;98126;475.723;-122.376;1760;4698
2;20150125T000000;312000;3;2.5;1780;4077;2;0;0;3;8;1780;0;2011;0;98038;473.568;-122.056;1970;4077
;;;;;;;;;;;;;;;;;;;;
2;20150126T000000;315000;3;1;1900;14400;1;0;0;4;7;1300;600;1954;0;98166;474.147;-122.337;1940;14400
;;;;;;;;;;;;;;;;;;;;
2;20150126T000000;594000;3;2.25;2080;70567;2;0;0;3;8;2080;0;1990;0;98072;477.221;-122.124;3730;43560
2;20150126T000000;315500;3;1;1300;12600;1;0;0;4;7;1300;0;1969;0;98072;477.422;-122.1;1480;13530
2;20150126T000000;230000;2;2;1300;3608;1;0;0;3;7;1300;0;2004;0;98198;473.623;-122.309;1510;3608
2;20150126T000000;716000;3;2;1420;3600;1.5;0;0;4;7;1420;0;1904;0;98119;476.367;-122.364;1250;3600
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
2;20150126T000000;625700;3;2;2570;159865;1;0;0;5;7;2570;0;1968;0;98024;475.547;-121.892;2010;38322
2;20150126T000000;170000;2;1;860;8636;1;0;0;3;6;860;0;1924;0;98146;475.081;-122.356;1100;8636
;;;;;;;;;;;;;;;;;;;;
2;20150126T000000;295000;3;1.75;1930;13350;1;0;0;3;8;1930;0;1967;0;98023;473.317;-122.365;2270;13350
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
2;20150126T000000;225000;3;2.5;1020;2040;2;0;0;3;7;720;300;2004;0;98106;475.294;-122.361;1060;1478
2;20150126T000000;251000;3;2;1650;7930;1;0;0;4;7;1650;0;1989;0;98038;473.617;-122.05;1510;7930
2;20150126T000000;315000;2;1;1120;7350;1;0;0;3;7;1120;0;1942;0;98155;477.648;-122.31;1320;7545
2;20150126T000000;345000;3;2.5;2340;8414;1;0;0;3;7;1280;1060;1993;0;98188;474.685;-122.265;2340;7268
2;20150126T000000;722800;3;3.25;4330;14600;2;0;0;3;10;3630;700;1985;0;98074;476.341;-122.044;3220;12672
2;20150126T000000;1.25e+006;3;2.5;2710;13120;1;0;0;3;10;2710;0;1959;0;98105;476.718;-122.256;3130;13566
2;20150126T000000;438000;3;2.25;2340;14279;1;0;0;3;8;1340;1000;1965;0;98006;475.715;-122.124;2340;13600
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
2;20150126T000000;450000;2;2.25;1040;1377;2;0;0;3;8;1040;0;2003;0;98105;476.692;-122.279;1264;1892
2;20150126T000000;229000;3;2;1540;6000;1;0;0;4;6;1540;0;1953;0;98155;477.372;-122.307;1490;8213
;;;;;;;;;;;;;;;;;;;;
2;20150126T000000;432000;2;1;960;3235;1;0;0;4;7;960;0;1916;0;98103;47.661;-122.344;1290;2069
;;;;;;;;;;;;;;;;;;;;
2;20150126T000000;600000;3;1.75;1310;5000;2;0;0;4;7;1310;0;1901;0;98107;476.722;-122.379;1270;4750
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
2;20150126T000000;252000;3;1;1530;9465;1;0;0;4;7;1530;0;1960;0;98059;474.915;-122.151;1530;9465
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
2;20150126T000000;389000;2;2;1200;7131;1;0;0;3;8;1200;0;2006;0;98053;477.199;-122.022;1670;4601
;;;;;;;;;;;;;;;;;;;;
2;20150126T000000;340000;3;1.75;2650;7378;1;0;0;3;7;1460;1190;1952;0;98155;477.525;-122.315;1600;7616
2;20150126T000000;388000;3;1.75;1760;9277;1;0;0;4;7;1760;0;1962;0;98146;474.977;-122.358;1760;7650
;;;;;;;;;;;;;;;;;;;;
2;20150126T000000;578000;3;1.5;1660;6000;1.5;0;0;3;7;1660;0;1937;0;98199;476.409;-122.401;1640;6000
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
2;20150126T000000;925000;3;2.75;3280;10558;1;0;2;4;9;2040;1240;1979;0;98006;475.606;-122.133;3150;9998
2;20150126T000000;350000;3;2.5;2040;13590;2;0;0;3;8;2040;0;2009;0;98042;473.122;-122.04;1850;12485
2;20150126T000000;429000;3;2;1490;1126;3;0;0;3;8;1490;0;2014;0;98144;475.699;-122.288;1400;1230
2;20150127T000000;455000;2;1;1430;5000;1.5;0;0;2;7;1430;0;1925;0;98115;476.727;-122.299;1450;3750
2;20150127T000000;450000;3;2;2290;16258;1;0;0;5;8;2290;0;1960;0;98058;474.672;-122.165;1660;10530
2;20150127T000000;232000;3;1.75;1300;11230;1;0;0;5;7;1300;0;1968;0;98042;473.811;-122.087;1300;10794
;;;;;;;;;;;;;;;;;;;;
2;20150127T000000;188000;2;1.5;1120;17487;1;0;0;3;6;1120;0;1924;0;98178;475.024;-122.271;1690;8056
2;20150127T000000;490000;3;1.5;1970;3400;1.5;0;0;4;8;1420;550;1929;0;98122;476.163;-122.292;1940;4000
2;20150127T000000;110000;2;1;830;7590;1;0;0;2;6;830;0;1943;0;98166;474.784;-122.335;980;7590
;;;;;;;;;;;;;;;;;;;;
2;20150127T000000;280000;3;2.5;1650;6000;2;0;0;3;7;1650;0;1990;0;98030;47.36;-122.194;1750;6000
2;20150127T000000;469000;3;2.25;2070;9957;1;0;0;3;8;1440;630;1977;0;98155;477.766;-122.277;2070;10158
;;;;;;;;;;;;;;;;;;;;
2;20150127T000000;202000;2;1;670;7844;1;0;0;3;6;670;0;1942;0;98126;475.165;-122.372;740;7218
2;20150127T000000;273500;3;1.5;1560;8314;1;0;0;3;7;1560;0;1962;0;98031;474.117;-122.209;1820;8925
2;20150127T000000;315000;3;1.75;1480;7500;1;0;0;4;7;1480;0;1968;0;98055;474.629;-122.187;1480;7500
2;20150127T000000;805500;3;1;1440;10330;1;0;0;4;7;1440;0;1952;0;98004;476.245;-122.193;2080;10327
2;20150127T000000;122000;2;1;860;6000;1;0;0;3;6;860;0;1945;0;98022;472.109;-121.985;1300;6000
2;20150127T000000;726000;3;2.5;1890;3880;1.5;0;0;4;8;1460;430;1915;0;98107;476.642;-122.362;1010;3880
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
2;20150127T000000;625000;2;1.5;1110;118047;1;0;0;3;7;1110;0;1961;0;98072;477.467;-122.128;2970;43500
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
2;20150127T000000;265000;3;2.25;2540;7216;2;0;0;3;8;2540;0;1991;0;98023;472.906;-122.349;2140;7531
;;;;;;;;;;;;;;;;;;;;
2;20150127T000000;270000;3;2;1350;6696;1;0;0;5;6;680;670;1944;0;98056;474.919;-122.187;1350;6700
2;20150127T000000;322000;3;1;960;10181;1;0;0;3;7;960;0;1961;0;98034;477.231;-122.229;1740;10194
;;;;;;;;;;;;;;;;;;;;
2;20150127T000000;473975;3;2.5;2330;3610;2;0;0;3;8;2330;0;1999;0;98074;476.022;-122.021;1830;2948
2;20150127T000000;465000;3;1.5;1460;9879;1;0;0;3;7;1460;0;1956;0;98008;476.346;-122.127;1610;10050
2;20150127T000000;365000;3;1;1030;4700;1;0;0;3;7;1030;0;1952;0;98146;475.118;-122.377;1030;4700
2;20150127T000000;330000;3;2.5;2040;14071;2;0;0;3;7;2040;0;1995;0;98019;477.278;-121.963;1890;14040
;;;;;;;;;;;;;;;;;;;;
2;20150127T000000;405000;3;1.75;1260;7373;1;0;0;4;7;1260;0;1979;0;98034;477.296;-122.233;1360;7373
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
2;20150127T000000;186000;3;1.75;1460;7967;1;0;0;3;7;1040;420;1977;0;98023;473.199;-122.374;1460;6835
;;;;;;;;;;;;;;;;;;;;
2;20150127T000000;442250;3;2.5;2170;8169;2;0;0;3;8;2170;0;2003;0;98059;474.833;-122.139;2240;6733
;;;;;;;;;;;;;;;;;;;;
2;20150127T000000;265000;2;2;1650;8975;1;0;0;5;6;1650;0;1942;0;98146;475.073;-122.36;1260;8668
;;;;;;;;;;;;;;;;;;;;
2;20150127T000000;474950;3;2;2250;222156;1;0;0;3;7;2250;0;1987;0;98065;47.542;-121.792;2110;121968
2;20150127T000000;350000;3;1;1050;5518;1;0;0;3;7;1050;0;1948;0;98118;475.564;-122.278;1490;4269
;;;;;;;;;;;;;;;;;;;;
2;20150127T000000;550000;3;2;1490;3880;1;0;0;3;7;1490;0;1959;0;98107;47.662;-122.363;1490;3880
2;20150127T000000;600000;2;1;1290;4636;1;0;0;3;7;1290;0;1924;0;98112;476.393;-122.301;1940;4635
2;20150127T000000;340000;2;1.75;1500;4158;1;0;0;4;7;1220;280;1947;0;98103;477.006;-122.35;1270;4081
2;20150127T000000;230000;3;1;880;9035;1;0;0;4;6;880;0;1967;0;98059;47.476;-122.151;1440;10350
2;20150127T000000;324950;3;2;1340;9750;1;0;0;4;7;890;450;1974;0;98024;475.644;-121.898;1460;12900
2;20150127T000000;2,23E+09;3;3;3450;16740;1;0;4;4;9;1960;1490;1949;1993;98177;477.067;-122.38;3220;12528
2;20150127T000000;337000;3;2.5;2235;43560;1;0;0;5;7;990;1245;1975;0;98010;473.326;-122.046;1460;29621
;;;;;;;;;;;;;;;;;;;;
2;20150127T000000;679950;3;2.5;2230;3939;2;0;0;3;8;2230;0;2014;0;98133;47.73;-122.335;2230;4200
2;20150127T000000;572800;3;2.5;3310;4682;2;0;0;3;9;2380;930;2015;0;98065;475.201;-121.885;2660;5166
2;20150127T000000;850000;2;2.5;1611;2210;2;0;2;3;10;1611;0;2005;0;98109;476.291;-122.347;2070;2182
;;;;;;;;;;;;;;;;;;;;
2;20150128T000000;356000;3;1.5;1680;8712;1;0;0;3;8;1680;0;1964;0;98059;474.811;-122.149;1850;8797
2;20150128T000000;255000;3;1.75;1240;8659;1;0;0;5;7;1240;0;1986;0;98042;473.663;-122.089;1490;8223
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
2;20150128T000000;282000;3;1;1670;5200;1;0;0;5;7;1030;640;1977;0;98042;473.659;-122.092;1620;6696
2;20150128T000000;276000;3;1.75;2240;9200;1;0;0;4;7;1440;800;1968;0;98001;472.635;-122.284;1740;9600
2;20150128T000000;156000;2;1;600;4000;1;0;0;3;5;600;0;1933;0;98146;475.065;-122.339;1290;6973
2;20150128T000000;210000;3;1;1030;4583;1;0;0;3;7;1030;0;1967;0;98198;474.231;-122.329;1730;8023
2;20150128T000000;225000;3;1;1000;9295;1;0;0;3;7;1000;0;1955;0;98146;47.484;-122.346;1320;13500
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
2;20150128T000000;1.6e+006;3;2.5;2850;19593;1.5;1;4;3;10;1790;1060;1978;0;98008;475.894;-122.111;2850;18782
2;20150128T000000;310650;3;1.75;1510;12408;1;0;0;4;7;1510;0;1969;0;98059;475.069;-122.141;1480;17800
2;20150128T000000;215000;3;1;860;6635;1;0;0;3;6;860;0;1952;0;98133;477.508;-122.339;1170;8000
2;20150128T000000;649950;3;2.5;2420;7500;1;0;2;4;8;1210;1210;1944;0;98117;476.949;-122.389;2340;7500
2;20150128T000000;279900;3;2;1410;6600;1;0;0;4;7;1410;0;1990;0;98042;473.596;-122.089;1750;7150
2;20150128T000000;350000;2;1;1070;2880;1;0;0;3;7;1070;0;1902;0;98102;476.261;-122.324;2030;2880
2;20150128T000000;810000;3;2.5;2610;8481;2;0;0;3;10;2610;0;1993;0;98006;475.535;-122.115;3140;10008
2;20150128T000000;392800;3;2;1080;11856;1;0;0;5;7;1080;0;1986;0;98033;476.955;-122.175;1220;9247
2;20150128T000000;585000;3;2.75;3080;7282;2;0;0;3;9;3080;0;2008;0;98059;474.826;-122.149;3080;7274
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
2;20150128T000000;400000;2;2;1050;1173;2;0;0;3;8;720;330;2004;0;98122;476.181;-122.302;1340;1317
2;20150128T000000;238000;3;1.5;1370;7439;1;0;0;4;6;1370;0;1963;0;98055;474.499;-122.189;2350;3370
;;;;;;;;;;;;;;;;;;;;
2;20150128T000000;196000;3;2.25;1510;9600;1;0;0;1;7;1090;420;1966;0;98028;477.758;-122.238;1870;10681
;;;;;;;;;;;;;;;;;;;;
2;20150128T000000;425000;2;1;1160;5038;1;0;0;5;7;740;420;1942;0;98126;475.304;-122.38;1160;5076
2;20150128T000000;580000;2;1.5;1460;5700;1.5;0;0;3;7;1460;0;1912;0;98115;476.838;-122.312;1780;3800
;;;;;;;;;;;;;;;;;;;;
2;20150128T000000;179500;3;1;900;8100;1;0;0;4;6;900;0;1959;0;98002;472.866;-122.221;1000;7830
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
2;20150128T000000;466000;3;2.25;1880;7279;1;0;0;3;7;1280;600;1962;0;98155;477.574;-122.322;2020;8274
2;20150128T000000;175000;2;1;1410;7000;1;0;0;3;7;1410;0;1968;0;98055;474.908;-122.223;1540;6000
;;;;;;;;;;;;;;;;;;;;
2;20150128T000000;276900;3;2.5;1620;7320;2;0;0;3;7;1620;0;1989;0;98038;473.617;-122.054;1550;7686
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
2;20150128T000000;800000;3;3;2060;3200;2;0;0;3;8;2060;0;1907;1984;98102;47.637;-122.324;1760;2669
2;20150128T000000;296500;3;2.5;1770;6033;2;0;0;4;7;1770;0;1987;0;98042;473.764;-122.119;1590;6510
;;;;;;;;;;;;;;;;;;;;
2;20150128T000000;358500;2;1.75;1400;865;2;0;0;3;8;1110;290;2005;0;98029;475.478;-121.999;1380;1107
2;20150128T000000;1.1e+006;3;2.25;1560;8570;1;0;0;5;7;1080;480;1977;0;98004;476.155;-122.21;2660;9621
;;;;;;;;;;;;;;;;;;;;
2;20150128T000000;665000;2;2.5;2300;6984;1;0;0;3;8;2300;0;2006;0;98053;477.087;-122.015;1820;4950
2;20150128T000000;374500;3;1;960;9531;1;0;0;5;7;960;0;1969;0;98072;477.619;-122.162;1670;9250
2;20150128T000000;385000;3;2.5;1740;4145;2;0;0;3;7;1740;0;2010;0;98053;476.875;-122.015;1740;4045
2;20150128T000000;292000;3;2.5;1610;3848;2;0;0;3;8;1610;0;2006;0;98055;474.497;-122.188;1610;3049
;;;;;;;;;;;;;;;;;;;;
